image number,alt,article_heading
image_9325c8b69f5e59c91eb8906c92259224.jpg,Christy tied her hair back in a neat ponytail,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_cb1d7817f89085fa0eccd385425948da.jpg,Naomi wowed on the runway as she accessorised the look with some elaborate dangly earrings,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_5408a7d872467e27fb6ce5e104f4dd5d.jpg,Naomi and Christy Turlington held hands as they walked the runway together,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_88d6cad83e5ca68f6c2945f0d01c7808.jpg,Contrasting the stripes he added a white spotted black tie and brown brogues to complete his smart look,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_9f1a29e0b0fa4225ded8c69c71e2fdf0.jpg,Jude looked positively radiant as his shades were seen peeking out from his pocket,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_bedea571d9e6fff8287c3346161cbb90.jpg,Jude opted for a summery chic look as he paired a grey blazer jacket with some cream tailored trousers and a simple white T-shirt,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_04528289c46db00cbe703df75c0fc75e.jpg,Anna risked an awkward run-in with Naomi amid their recent feud which went viral earlier this week,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_91666bc27067c0047100180a094ca91d.jpg,Modelling a simple white floaty dress she wore a Ralph Lauren white zip up loose jacket and matching white baseball cap with a black visor.,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_04bfc418a5ebb4ec777eada56c2dcb36.jpg,Naomi was later seen hanging out with Christy as they posed with their arms around each other,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_1ba116ca292d8cc9387a80d5077b7190.jpg,Naomi was seen beaming throughout the evening,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_61a76f6c4926ab1d1fc5543974dce7e0.jpg,She completed her look with a pair of lace up white espadrille-style shoes before changing into a second all white ensemble,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_f14a694b0f7fd098ba7fbf0e17c27777.jpg,The pair appeared in great spirits as they were joined by American volleyball player Chiaka Ogbogu,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_dd09226f004f06303bd9bdcde2657d65.jpg,Tom 43 kept it dapper in a pinstripe suit and stripey navy and white shirt,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_64b5aae01ab7528b2def3e10f9c5f6e6.jpg,Naomi and Tom posed together,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_f8ed7c68305a091b9f6600c0a792d8e4.jpg,Tom beamed in snaps as he added a white handkerchief to his pocket,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_0442d439fff2cf027ce3daf7c3195cf6.jpg,Naomi W linked arms with Kelly Burns as the two women cut a sophisticated figure,Naomi Campbell flashes her toned abs in beaded skirt as she joins Jude Law and Tom Hiddleston at star-studded Ralph Lauren show
image_35cc6f83ec4f5442d7a36f67647c2318.jpg,Gigi put on a very leggy display in a suede mini skirt and oversized jacket teamed with croc knee-high boots,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_3b578395f7389af2635ec377a02061a9.jpg,Helena looked glamorous in her evening ensemble,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_ae3279fb84595eeb7d123b61a14c7cfe.jpg,Gigi was all smiles inside the event,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_1e374d11f961fafec10038c110772a88.jpg,Gigi appeared incredibly pleased to see a guest,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_37fbc2fd0602a72187405247a7305f8c.jpg,Over the weekend the Silver Linings Playbook star was seen kissing Gigi on a luxury yacht in Italy. Seen here in February 2024,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_2d2ed52013645c452ba8c619a7f7aa87.jpg,As she departed the event Gigi posed for photos in her stylish attire,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_8002ee21f2eeb32d40c3d85e41db695e.jpg,The modelling duo caught up over dinner as they both attended the star-studded NYFW event (pictured with Leah McCarthy and Natasha Poonawalla),Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_558681648277a60db322ee338e286d89.jpg,Danish model Helena exuded glamour in a stylish red suit complemented with a pale pink vest top,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_3e66b70a2a76c8b2339ede3b7e108da1.jpg,She stunned in her stylish outfit,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_c5e8283f3a6927b3aaa88a4c244f6911.jpg,The supermodel let her hair down following her romantic getaway with boyfriend Bradley Cooper,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_cdafc74b71ade205da75f4b6e91ad494.jpg,Gigi Hadid 29 enjoyed a fun girls' night out with Helena Christense 55 at the Caviar Kaspia dinner during New York Fashion Week on Thursday night,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_1ab0cb4372630a6ca00007e39c2a3b42.jpg,Gigi posed for a snap with Ramon Mac Crohon and Helena Christensen,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_6c9c7990e151b8fccb736c252f0b7350.jpg,Helena showcased her age-defying beauty in the strappy pale pink top,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_1a926858dc94046054de81edb4840f69.jpg,At one point Gigi was in fits of laughter as she hugged Charlie Hestini,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_e14c61b10578faa7f2f8e76655343148.jpg,Gigi teamed her autumnal ensemble with a chic Miu Miu handbag,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_5f8b1dc188850ad9cc32ec45cf334d33.jpg,Sipping on a glass of vino Helena looked in visted in a conversation with Mark Guiducci and a guest,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
image_19f8a4e12fed68b0d66315f36fa0e5e5.jpg,Gigi struck a pose before she headed into the lavish eatery,Gigi Hadid enjoys a fun girls' night out with Helena Christensen at Caviar Kaspia in NYC... after Italian getaway with boyfriend Bradley Cooper
